"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 24 21:19:03 UTC 2026","Mon Aug 24 21:19:03 UTC 2026","0","","ubuntu2004-container","","","","QA 1434","PCP QA Test No. 1434

Exercise nfsclient PMDA ./Upgrade script.



Copyright (c) 2019 Red Hat.



"
"passed","Mon Aug 24 20:04:44 UTC 2026","Mon Aug 24 20:04:45 UTC 2026","1000","","debian12-container","","","","QA 593","PCP QA Test No. 593

test pmlogger bug 779495



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 20:18:37 UTC 2026","Mon Aug 24 20:18:38 UTC 2026","1000","","ubuntu2004-container","","","","QA 771","PCP QA Test No. 771

Run the PCP::PMDA test.pl/cvalue.c test case



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 19:31:09 UTC 2026","Mon Aug 24 19:31:15 UTC 2026","6000","","fedora43-container","","","","QA 135","PCP QA Test No. 135

Simple forwards and backwards scan of a multi-volume log



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 19:39:25 UTC 2026","Mon Aug 24 19:39:25 UTC 2026","0","","ubuntu2004","","","","QA 334","PCP QA Test No. 334



check instance matching for derived metrics



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"skipped","Mon Aug 24 21:39:44 UTC 2026","Mon Aug 24 21:39:44 UTC 2026","0","","ubuntu2404","","","","QA 1855","PCP QA Test No. 1855

Exercise the rabbitmq PMDA - install, remove and values.



Copyright (c) 2020 Ashwin Nayak.  All Rights Reserved.



"
"passed","Mon Aug 24 21:04:26 UTC 2026","Mon Aug 24 21:04:37 UTC 2026","11000","","ubuntu2604","","","","QA 1475","PCP QA Test No. 1475

Exercise the BPF PMDA CO-RE mountsnoop module - install, remove and values.



Copyright (c) 2022 Sohaib Mohamed.



"
"passed","Mon Aug 24 20:56:24 UTC 2026","Mon Aug 24 20:56:24 UTC 2026","0","","ubuntu2204-container","","","","QA 1144","PCP QA Test No. 1144

Exercise Linux kernel proc.psinfo.oom_score metric



Copyright (c) 2018 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 20:18:09 UTC 2026","Mon Aug 24 20:18:10 UTC 2026","1000","","ubuntu1804-container","","","","QA 829","PCP QA Test No. 829

Exercise the pcp-dmcache(1) command using an archive.



Copyright (c) 2014 Red Hat.



"
"passed","Mon Aug 24 21:20:56 UTC 2026","Mon Aug 24 21:21:00 UTC 2026","4000","","ubuntu2004-container","","","","QA 1486","PCP QA Test No. 1486

pmlogger -d and pmlogger_check changes ... restore pre-pcp-5.1.0

semantics



NOTE

	the pmlogger's this test starts are all expected to

	""fail"" to start from pmlogger_check's perspective because

	they will exit immediately after logging a single pmResult.



Copyright (c) 2023 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 20:57:04 UTC 2026","Mon Aug 24 20:57:19 UTC 2026","15000","","fedora44-container","","","","QA 845","PCP QA Test No. 845

Exercise the mounts PMDA Install/Remove and basic functionality.



Copyright (c) 2015-2016 Red Hat.



"
"passed","Mon Aug 24 22:06:40 UTC 2026","Mon Aug 24 22:06:42 UTC 2026","2000","","ubuntu2204-container","","","","QA 2108","PCP QA Test No. 2108

Verify pmproxy logger servlet authentication via pmproxy.conf

[pmlogger] authenticate = true



Copyright (c) 2026 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 22:07:44 UTC 2026","Mon Aug 24 22:07:47 UTC 2026","3000","","fedora43-container","","","","QA 1619","PCP QA Test No. 1619

Ensure pmcd.conf is not rewritten during every restart.



Copyright (c) 2024 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 19:13:35 UTC 2026","Mon Aug 24 19:13:39 UTC 2026","4000","","ubuntu2204-container","","","","QA 058","PCP QA Test No. 058

pmval busted for metrics with (a) incomplete instance domains, and

(b) an instance domain of PM_INDOM_NULL?



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 22:17:39 UTC 2026","Mon Aug 24 22:17:40 UTC 2026","1000","","fedora44-container","","","","QA 1652","PCP QA Test No. 1652

check derived metrics used by pcp-htop



Copyright (c) 2026 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 19:45:34 UTC 2026","Mon Aug 24 19:45:35 UTC 2026","1000","","ubuntu2404","","","","QA 433","PCP QA Test No. 433

Test pmie bug #573184



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 21:15:15 UTC 2026","Mon Aug 24 21:15:27 UTC 2026","12000","","ubuntu2404-container","","","","QA 1230","PCP QA Test No. 1230

pmiectl - mixed class and hostname tests - restart actions



see qa/1208 for the pmlogctl variant of this test



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 20:45:45 UTC 2026","Mon Aug 24 20:45:47 UTC 2026","2000","","ubuntu1804-i386-container","","","","QA 1136","PCP QA Test No. 1136

Dynamic indoms test with pmrep, uses the dyninsts archive.



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.

Copyright (c) 2017-2018 Red Hat.



"
"passed","Mon Aug 24 19:23:01 UTC 2026","Mon Aug 24 19:23:02 UTC 2026","1000","","centos-stream9-container","","","","QA 142","PCP QA Test No. 142

memory leaks from pmlogreduce



Note on number of samples in the output ... due to slight timestamp

variations, for some of the output sample intervals there are _no_

input records ... earlier pmlogreduce versions incorrectly generated

mark records in this case, but there should simply be no output record

for 46 of the 745 samples for this particular input archive and command

line arguments to pmlogreduce



Copyright (c) 2002 Silicon Graphics, Inc.  All Rights Reserved.

"
"passed","Mon Aug 24 20:42:39 UTC 2026","Mon Aug 24 20:42:40 UTC 2026","1000","","fedora44-container","","","","QA 690","PCP QA Test No. 690

derived metrics & instance filtering - bind checks



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 19:57:56 UTC 2026","Mon Aug 24 19:57:56 UTC 2026","0","","ubuntu2004","","","","QA 592","PCP QA Test No. 592

test new ""sample.many.{count,int}"" metric



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Mon Aug 24 19:19:25 UTC 2026","Mon Aug 24 19:19:26 UTC 2026","1000","","fedora42-container","","","","QA 047","PCP QA Test No. 047

Exercise fix for a containers networking issue.



Copyright (c) 2015 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 21:19:40 UTC 2026","Mon Aug 24 21:19:40 UTC 2026","0","","debian12-container","","","","QA 1426","PCP QA Test No. 1426

__pmDumpStack()



Copyright (c) 2022 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 21:52:57 UTC 2026","Mon Aug 24 21:53:00 UTC 2026","3000","","debian12-container","","","","QA 1793","PCP QA Test No. 1793

Test pmrep and pcp2xxx labels handling



Copyright (c) 2020 Red Hat.



"
"passed","Mon Aug 24 20:44:25 UTC 2026","Mon Aug 24 20:44:25 UTC 2026","0","","ubuntu2204-container","","","","QA 961","PCP QA Test No. 961

pmlogextract failure with archives containing more than one (identical)

name for a metric



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 22:02:19 UTC 2026","Mon Aug 24 22:02:21 UTC 2026","2000","","debian13-container","","","","QA 2109","PCP QA Test No. 2109

Verify pmproxy /logger/meta endpoint rejects malformed metadata

records without crashing (network-layer regression for vulns 1, 9, 10)



Adapted from PoC exploits provided by TIM Security Red Team.



Copyright (c) 2026 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 20:59:11 UTC 2026","Mon Aug 24 20:59:42 UTC 2026","31000","","ubuntu2604-container","","","","QA 1221","PCP QA Test No. 1221

test pmda openmetrics labels



Note: if anything gets added or changed in qa/openmetrics/samples directory,

then this test (and all tests in group pmda.openmetrics) will need to be remade.



Copyright (c) 2017 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 21:37:03 UTC 2026","Mon Aug 24 21:37:05 UTC 2026","2000","","centos-stream9-container","","","","QA 1256","PCP QA Test No. 1256

per-context derived metrics with pmDupContext() in the mix

- valgrind version of qa/1254



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"skipped","Mon Aug 24 21:33:44 UTC 2026","Mon Aug 24 21:33:44 UTC 2026","0","","ubuntu2004","","","","QA 1715","PCP QA Test No. 1715

Exercises pmdastatsd

- hdr histogram aggregation on duration metrics

Since agent works with UDP datagrams, we have to take into account

that not all payloads will get processed and some will get lost.

Following test assumes that at least 10% of datagrams get processed

and measured values are within 35% +/- of expected values



Copyright (c) 2020 Red Hat.



"
"passed","Mon Aug 24 21:40:46 UTC 2026","Mon Aug 24 21:41:03 UTC 2026","17000","","fedora42-container","","","","QA 1310","PCP QA Test No. 1310

Check segfault in python API labels functions



Copyright (c) 2019 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 19:04:31 UTC 2026","Mon Aug 24 19:04:33 UTC 2026","2000","","ubuntu1804-container","","","","QA 080","PCP QA Test No. 080

exercise new options to pmval: -r -z -Z -S -p



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 20:33:28 UTC 2026","Mon Aug 24 20:33:33 UTC 2026","5000","","ubuntu1804-i386-container","","","","QA 951","PCP QA Test No. 951

test pmie's instant (unary) operator



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 19:41:25 UTC 2026","Mon Aug 24 19:41:27 UTC 2026","2000","","ubuntu2604","","","","QA 372","PCP QA Test No. 372

simple exerciser for sheet2pcp - base CSV variant



PCP_ARCHIVE_VERSION V2 variant, see 1406 for the V3 variant.



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 22:45:39 UTC 2026","Mon Aug 24 22:45:50 UTC 2026","11000","","fedora44-container","","","","QA 1794","PCP QA Test No. 1794

Exercise pcp2arrow(1) parquet file generation.



Copyright (c) 2024 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 20:58:51 UTC 2026","Mon Aug 24 20:58:51 UTC 2026","0","","ubuntu2004","","","","QA 1353","PCP QA Test No. 1353

pmlogger - pass0 scanner checks



Copyright (c) 2021 Ken McDonell.  All Rights Reserved.



"
"failed","Mon Aug 24 21:08:07 UTC 2026","Mon Aug 24 21:08:25 UTC 2026","18000","","ubuntu2604-container","","","","QA 1355","PCP QA Test No. 1355

Exercise pmproxy key server reconnect.



Copyright (c) 2021 Red Hat.  All Rights Reserved.



**To reproduce this test, please run:**

    build/ci/ci-run.py ubuntu2604-container reproduce"
"passed","Mon Aug 24 21:39:32 UTC 2026","Mon Aug 24 21:39:32 UTC 2026","0","","ubuntu2404","","","","QA 1850","PCP QA Test No. 1886

Test disjuncted qualifiers in pmseries queries



Copyright (c) 2020 Red Hat.  All Rights Reserved.



seq=`basename $0`

echo ""QA output created by $seq""

path=""""

"
"passed","Mon Aug 24 19:40:36 UTC 2026","Mon Aug 24 19:40:36 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 368","PCP QA Test No. 368



pmlogconf - handle changes in installed group files



Copyright (c) 2014,2020 Red Hat.

Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"skipped","Mon Aug 24 19:12:24 UTC 2026","Mon Aug 24 19:12:24 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 117","PCP QA Test No. 117

Verify network.ip statistics (Non-linux version, see 216 for Linux version)



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 19:56:23 UTC 2026","Mon Aug 24 19:56:24 UTC 2026","1000","","ubuntu1804-container","","","","QA 585","PCP QA Test No. 585

pmprobe -O not working?  As reported by Marko at

https://github.com/performancecopilot/pcp/issues/354



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 21:31:55 UTC 2026","Mon Aug 24 21:31:56 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 1955","PCP QA Test No. 1955

Check the atexit handling in the PMDAs doesn't cause log

completion messages to happen during regular operation.



Copyright (c) 2021 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 19:38:00 UTC 2026","Mon Aug 24 19:38:00 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 328","PCP QA Test No. 328

pmlogextract grok new archives with embedded <mark>s



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 21:49:20 UTC 2026","Mon Aug 24 21:49:21 UTC 2026","1000","","ubuntu2404-container","","","","QA 1687","PCP QA Test No. 1687

check error paths for pmlogcp ... in copy_file()



Copyright (c) 2026 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 19:27:02 UTC 2026","Mon Aug 24 19:27:03 UTC 2026","1000","","debian12-container","","","","QA 216","PCP QA Test No. 216



Verify network.<protocol> statistics

(Linux version, see 117 for non-Linux version - although this version

has been completely re-written to deal with optional output from the

Linux version of netstat)



Note this test only deals with the Ip:, Icmp:, Tcp: and Udp: groups

of metrics from netstat(1) ... so we're isolated from the changing

TcpExt: and IpExt: groups in particular.



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.

Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 20:12:01 UTC 2026","Mon Aug 24 20:12:02 UTC 2026","1000","","ubuntu2004","","","","QA 752","PCP QA Test No. 752

Test supported datetime strings

"
"passed","Mon Aug 24 19:36:22 UTC 2026","Mon Aug 24 19:36:23 UTC 2026","1000","","ubuntu2204-container","","","","QA 266","PCP QA Test No. 266



pmlogextract interactions between -S and -T and the timezone

Bug #466346



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 21:29:52 UTC 2026","Mon Aug 24 21:29:55 UTC 2026","3000","","debian12-container","","","","QA 1575","PCP QA Test No. 1575

pmlogger_daily - options from environment

... zstd version for compression, based on No. 623



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 21:32:55 UTC 2026","Mon Aug 24 21:32:56 UTC 2026","1000","","centos-stream10-container","","","","QA 1426","PCP QA Test No. 1426

__pmDumpStack()



Copyright (c) 2022 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 19:49:59 UTC 2026","Mon Aug 24 19:53:06 UTC 2026","187000","","fedora42-container","","","","QA 282","PCP QA Test No. 282

Error handling in pmcd & pmlogger rc scripts



Note: the core of this test needs to use the explicit init scripts,

	not the _service wrapper so there is no chance of systemd

	getting in the way



Copyright (c) 2014 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 20:43:04 UTC 2026","Mon Aug 24 20:43:09 UTC 2026","5000","","ubuntu2204-container","","","","QA 951","PCP QA Test No. 951

test pmie's instant (unary) operator



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 22:34:53 UTC 2026","Mon Aug 24 22:34:54 UTC 2026","1000","","centos-stream9-container","","","","QA 1878","PCP QA Test No. 1878

check _is_archive from utilproc.c ... was broekn for V3 archives



Copyright (c) 2022 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 19:34:15 UTC 2026","Mon Aug 24 19:34:15 UTC 2026","0","","ubuntu1804-container","","","","QA 299","PCP QA Test No. 299

exercise pmParseMetricSpec



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 20:06:02 UTC 2026","Mon Aug 24 20:06:03 UTC 2026","1000","","ubuntu2404","","","","QA 659","PCP QA Test No. 659

pmlogreduce with compressed archives



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 21:25:51 UTC 2026","Mon Aug 24 21:25:52 UTC 2026","1000","","ubuntu2204-container","","","","QA 1467","PCP QA Test No. 1467

getiname tests for dbpmda



valgrind variant, see qa/1283 for the non-valgrind variant



check-group-include: dbpmda



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 19:54:47 UTC 2026","Mon Aug 24 19:55:16 UTC 2026","29000","","centos-stream10-container","","","","QA 411","PCP QA Test No. 411

exercising the simple pmdas dynamic instance domain



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 19:50:38 UTC 2026","Mon Aug 24 19:50:44 UTC 2026","6000","","ubuntu2404","","","","QA 501","PCP QA Test No. 501

COPY of PCP QA Test No. 413 with different 2.0/2.0+ output ...

552517 pmie dumps core with bad metric and -V or -W



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 20:26:50 UTC 2026","Mon Aug 24 20:26:50 UTC 2026","0","","ubuntu2404","","","","QA 904","PCP QA Test No. 904

More detailed exercising of python namespace traversal.



Copyright (c) 2015 Red Hat.



"
"passed","Mon Aug 24 21:23:48 UTC 2026","Mon Aug 24 21:23:49 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 1746","PCP QA Test No. 1746

Exercise root-only stores to pmcd.control metrics.



Copyright (c) 2026 Oracle and/or its affiliates.



"
"passed","Mon Aug 24 21:16:49 UTC 2026","Mon Aug 24 21:16:50 UTC 2026","1000","","ubuntu2404-container","","","","QA 1263","PCP QA Test No. 1263

per-context derived metrics and torture_pmns



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 19:13:04 UTC 2026","Mon Aug 24 19:13:05 UTC 2026","1000","","centos-stream10-container","","","","QA 049","PCP QA Test No. 049

Big archive exerciser and temporal index



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 21:35:42 UTC 2026","Mon Aug 24 21:35:43 UTC 2026","1000","","fedora43-container","","","","QA 1231","PCP QA Test No. 1231

Test that pmlogrewrite(1) updates help text records when InDoms change



Copyright (c) 2018 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 20:40:55 UTC 2026","Mon Aug 24 20:40:56 UTC 2026","1000","","debian13-container","","","","QA 976","PCP QA Test No. 976

Test the perl lustre pmda



Copyright (c) 2015 Martins Innus.  All Rights Reserved.



"
"passed","Mon Aug 24 21:22:24 UTC 2026","Mon Aug 24 21:22:27 UTC 2026","3000","","ubuntu1804-i386-container","","","","QA 1683","PCP QA Test No. 1683

pmlogconf - error handling and mem leaks

[related to Coverity CID 454668]



valgrind variant, see qa/1679 for the non-valgrind variant



check-group-include: pmlogconf



Copyright (c) 2025 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 19:41:02 UTC 2026","Mon Aug 24 19:41:28 UTC 2026","26000","","ubuntu2004-container","","","","QA 349","PCP QA Test No. 348

Install/Remove for summary pmda



Copyright (c) 2008 Aconex.  All Rights Reserved.



"
"passed","Mon Aug 24 19:54:25 UTC 2026","Mon Aug 24 19:54:29 UTC 2026","4000","","ubuntu2604-container","","","","QA 507","PCP QA Test No. 507

exercises the pcp(1) works with an archive generates from

our own pmlogger config file for it.  also checks bug #640234



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



check-group-exclude: pmdumplog



"
"passed","Mon Aug 24 21:49:12 UTC 2026","Mon Aug 24 21:49:13 UTC 2026","1000","","centos-stream10-container","","","","QA 1638","PCP QA Test No. 1638

pmlogconf define tests



valgrind variant, see qa/1637 for the non-valgrind variant



check-group-include: pmlogconf



Copyright (c) 2025 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 20:16:18 UTC 2026","Mon Aug 24 20:16:18 UTC 2026","0","","ubuntu2404","","","","QA 817","PCP QA Test No. 817

Test libpcp multi-archive support using pmclient_fg



Copyright (c) 2016 Red Hat.  All Rights Reserved.



"
"skipped","Mon Aug 24 21:11:32 UTC 2026","Mon Aug 24 21:11:32 UTC 2026","0","","ubuntu2004","","","","QA 1581","PCP QA Test No. 1581

compatibility testing for PMAPI_VERSION_2 and PMAPI_VERSION_4



This variant tests ABI compatibility (libpcp.so.3) ... see qa/1558

for the source API compatibility dual.



Copyright (c) 2025 Ken McDonell.  All Rights Reserved.



"
"skipped","Mon Aug 24 21:22:55 UTC 2026","Mon Aug 24 21:22:56 UTC 2026","1000","","ubuntu1804-container","","","","QA 1970","PCP QA Test No. 1970

Exercise the BPF PMDA CO-RE exitsnoop module - install, remove and values.



Copyright (c) 2022 Sohaib Mohamed.



"
"passed","Mon Aug 24 20:53:50 UTC 2026","Mon Aug 24 20:53:51 UTC 2026","1000","","centos-stream10-container","","","","QA 1045","PCP QA Test No. 1045 (formerly 526)

exercise pmieconf version control (pmie config/rules)





Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 19:55:25 UTC 2026","Mon Aug 24 19:55:27 UTC 2026","2000","","ubuntu2604-container","","","","QA 524","PCP QA Test No. 524

pmlogger silently exits when started in a directory that is

not writeable



Copyright (c) 2013 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 21:49:09 UTC 2026","Mon Aug 24 21:49:11 UTC 2026","2000","","centos-stream8-container","","","","QA 1514","PCP QA Test No. 1514

derived metrics additional features checkout

- novalue() for derived metrics

- lazy binding for derived metrics invovling guard ? left-expr : right-expr

- check to stop nested derived metric definitions

- \ continuation @ end of line

- meta= for novalue() and mkconst()



valgrind variant, see qa/1508 for the non-valgrind variant



check-group-include: derive pmrep



Copyright (c) 2024 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 20:32:17 UTC 2026","Mon Aug 24 20:32:21 UTC 2026","4000","","ubuntu2004","","","","QA 1060","PCP QA Test No. 1060

pmie_check with Martins Innus <minnus@buffalo.edu> style

multi-level directory structure.



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 21:10:25 UTC 2026","Mon Aug 24 21:10:26 UTC 2026","1000","","debian13-container","","","","QA 1314","PCP QA Test No. 1314

exercise pmfstring

see 1313 for the non-valgrind version



Copyright (c) 2021 Ken McDonell.  All Rights Reserved.

Copyright (c) 2020 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 21:02:44 UTC 2026","Mon Aug 24 21:02:45 UTC 2026","1000","","ubuntu1804-container","","","","QA 1507","PCP QA Test No. 1507

check out indomcachectl



Copyright (c) 2024 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 19:30:35 UTC 2026","Mon Aug 24 19:33:26 UTC 2026","171000","","ubuntu1804-i386-container","","","","QA 282","PCP QA Test No. 282

Error handling in pmcd & pmlogger rc scripts



Note: the core of this test needs to use the explicit init scripts,

	not the _service wrapper so there is no chance of systemd

	getting in the way



Copyright (c) 2014 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Mon Aug 24 22:00:02 UTC 2026","Mon Aug 24 22:00:02 UTC 2026","0","","ubuntu2404-container","","","","QA 1703","PCP QA Test No. 1703

Exercise the bpftrace PMDA - run unittests



"
"passed","Mon Aug 24 21:43:12 UTC 2026","Mon Aug 24 21:44:32 UTC 2026","80000","","ubuntu2004","","","","QA 1942","PCP QA Test No. 1942

Test pmdaopentelemetry install, ""notready"" and large initial configs.

This also exercises pmdaSendError() and the associated python API

functions which are used by pmdaopentelemetry to tell PMCD that it

has finished processing the initial config on startup and is now

ready to process requests. Also tests the pmdaproc.sh fix for

$ipc_prot=""binary notready"".



Copyright (c) 2025 Red Hat.  All Rights Reserved.



seq=`basename $0`

echo ""QA output created by $seq""

"
"passed","Mon Aug 24 21:43:23 UTC 2026","Mon Aug 24 21:43:24 UTC 2026","1000","","centos-stream8-container","","","","QA 1431","PCP QA Test No. 1431

overhead PMDA config file parser checkout



Copyright (c) 2022 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 20:38:23 UTC 2026","Mon Aug 24 20:38:24 UTC 2026","1000","","debian12-container","","","","QA 925","PCP QA Test No. 925



test case where pmlogger_daily runs before pmlogger_check with

Martins Innus <minnus@buffalo.edu> style multi-level directory structure.



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 22:04:45 UTC 2026","Mon Aug 24 22:04:47 UTC 2026","2000","","centos-stream9-container","","","","QA 1565","PCP QA Test No. 1565

pmlogextract -v options



Copyright (c) 2024 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 19:44:56 UTC 2026","Mon Aug 24 19:46:08 UTC 2026","72000","","centos-stream10-container","","","","QA 286","PCP QA Test No. 286

exercise local context kernel pmda metrics

(fetch and instance PDUs).  See RH BZ 858384.



Copyright (c) 2012 Red Hat.



"
"passed","Mon Aug 24 20:43:01 UTC 2026","Mon Aug 24 20:43:02 UTC 2026","1000","","ubuntu2604-container","","","","QA 1108","PCP QA Test No. 1108

pv:821339 sed gives ""Too many commands"" in daily cron script



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.

Copyright (c) 2018 Red Hat. All Rights Reserved.



check-group-exclude: pmlogger

check-group-exclude: pmnewlog

check-group-include: pmlogextract



"
"passed","Mon Aug 24 19:56:56 UTC 2026","Mon Aug 24 19:56:56 UTC 2026","0","","ubuntu1804-container","","","","QA 596","PCP QA Test No. 596

pmlogextract with prologue-epilogue heuristic



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 20:19:56 UTC 2026","Mon Aug 24 20:19:57 UTC 2026","1000","","debian13-container","","","","QA 739","PCP QA Test No. 739

Exercise python script automated option handling



Copyright (c) 2014,2017 Red Hat.



"
"passed","Mon Aug 24 22:09:55 UTC 2026","Mon Aug 24 22:09:59 UTC 2026","4000","","fedora43-container","","","","QA 1634","PCP QA Test No. 1634

Test pmdasockets



Copyright (c) 2021 Red Hat.  All Rights Reserved.



"
"skipped","Mon Aug 24 19:07:25 UTC 2026","Mon Aug 24 19:07:26 UTC 2026","1000","","ubuntu2404","","","","QA 047","PCP QA Test No. 047

Exercise fix for a containers networking issue.



Copyright (c) 2015 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 21:18:31 UTC 2026","Mon Aug 24 21:18:57 UTC 2026","26000","","ubuntu1804-container","","","","QA 1890","PCP QA Test No. 1890

Test duplicate instname labels in /metrics webapi when a context

level label such as ""hostname"" is explicitly specified.

Test invalid OpenTelemetry metric names also.



Copyright (c) 2025 Red Hat.  All Rights Reserved.



seq=`basename $0`

echo ""QA output created by $seq""

"
"passed","Mon Aug 24 19:13:51 UTC 2026","Mon Aug 24 19:13:52 UTC 2026","1000","","ubuntu2404-container","","","","QA 060","PCP QA Test No. 060

changes in the semantics of the default context



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 19:20:28 UTC 2026","Mon Aug 24 19:20:47 UTC 2026","19000","","ubuntu2404","","","","QA 178","PCP QA Test No. 178

pmlogextract exerciser



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 19:52:08 UTC 2026","Mon Aug 24 19:52:09 UTC 2026","1000","","ubuntu2204-container","","","","QA 409","PCP QA Test No. 409

pminfo -x with an archive and event records

also needs a working pmlogger to generate the input archive

... see src/mkeventrec



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 19:55:39 UTC 2026","Mon Aug 24 19:55:49 UTC 2026","10000","","debian12-container","","","","QA 467","PCP QA Test No. 467

Check dynamic metrics work with PMAPI clients - DSO PMDA version

pmdumptext test from 210



Copyright (c) 2009,2011 Ken McDonell.  All Rights Reserved.



"
